2191,"“it's not like they won't let us eat the fish,” she continued"
2192,"the men in suits continued to swarm around them"
2193,"eventually, they let them into the stadium after a body pat-down"
2194,"“damn unfair of them to care about security,” clancy said"
2195,"“not even the courtesy to give a man a reach-around"
2196,"”
kon paused"
2197,"“you don't even—”
“respect a kubrick reference when you get it, kon,” clancy said"
2198,"“fair enough,” konrad said"
2199,"“i guess"
2200,"”

–------------

“clandestine hildebrand and konrad poissonshenski,” cheryl said"
2201,"“i won't say i've heard of you, but you're certainly on the list"
2202,"”
she pointed her pen on her clipboard as if it were a weapon"
2203,"“so,” cheryl said, “how may i help you"
2204,"”
she tapped her pen, against her clipboard"
2205,"kon and clancy paused for a moment"
2206,"“well,” kon said"
2207,"“let me,” clancy said"
2208,"“we're here from the department of fish and wi--”
“the department of, er, wildlife, we think,” offered kon"
2209,"cheryl checked her list, and then checked their identification"
2210,"“welcome here,” she said"
2211,"“you'll be at tables"
2212,"i'm sorry, this has all changed"
2213,"you'll have to be seated separately"
2214,"tables thirteen and eighty-five, but"
2215,"”
cheryl consulted her charts"
2216,"“i'm afraid you'll have to sit at adjacent tables,” she said"
2217,"kon made to subtly, but maybe not in a way that would affect the story, grab clancy's arm"
2218,"“i would prefer not t—“ kon said"
2219,"“well,” cheryl said, “the charts are quite clear"
2220,"why don't you sit here with messrs"
2221,"finch and adams, ms"
2222,"hildebrand, and you, ms"
2223,"sweetcake, you shall have the honor of sharing a table with, in addition to many prime ministers, gavriel vartanian himself"
2224,"”
“i know you're already"
2225,"acquainted,” cheryl added"
2226,"“that is just not—” pearly said"
2227,"“some other time, young lady,” cheryl said"
2228,"“i'm at least ten years--” pearly said"
2229,"“what is the problem, ma'am"
2230,"” cheryl said"
2231,"somewhere, a dog barked"
2232,"“nothing, ms"
2233,"cheryl,” pearly said"
2234,"“excellent,” cheryl said, filling out paperwork on a makeshift desk"
2235,"“just sign here"
2236,"”

–-------------

“corny, stop fooling around on grindr,” nuts said"
2237,"“it's rude"
2238,"”
cornelius looked up"
2239,"“but we're in san francisco"
2240,"” he protested, hoisting a mimosa"
2241,"nuts sighed"
2242,"“you haven't even introduced yourself to our esteemed colleague here, ms"
2243,", er, clancy, was it"
2244,"not to mention everybody else at the table"
2245,"”
clandestine sighed"
2246,"“clandestine hildebrand, pleasure to meet you,” she said, reaching out a hand and sighing again"
2247,"“department of, ah, wildlife, i suppose"
2248,""
2249,"we're still reworking the name"
2250,"”
cornelius couldn't quite tell if she had actually rolled her eyes or just implied it"
2251,"he reached out to take her hand"
2252,"“the pleasure is all mine, i'm sure,” he said, pocketing his phone as he did so"
2253,"his phone chirped"
2254,"“ah, one second,” he said, returning to his phone"
2255,"he giggled"
2256,"“corny"
2257,"cut it out"
2258,"the president is here, the pope is here"
2259,"it's just downright rude,” nuts said"
2260,"“i'm chatting with one of these secret service fellows,” corny said, giggling again"
2261,"“now if there's one sort of bloke who should not be—” nuts said, only to be interrupted by somebody tapping on a microphone"
2262,"the crowd, for the most part, went silent"
2263,"“you shouldn't tap on microphones,” cornelius said under his breath"
2264,"“hurts the mechanism"
2265,"monsters, all of you"
2266,"now then, let's all listen to the nice equipment-wrecker, shall we"
2267,"”

–------------

“ladies and gentlemen of the jury,” gavriel began from the stage in center field, “i suppose you wonder why i gathered you here today"
2268,"” he had a sip of scotch"
2269,"“i imagine that the mixed metaphor just then was terrible, you'll have to forgive me as i've been drinking since nine a"
2270,"m"
2271,"and did not in fact write a speech or for that matter eat breakfast"
2272,"“as you know, there are no more fish"
2273,"this tragic event will, uh, decimate the population—maybe quite literally—you know, with the dictionary saying—”
gavriel held his finger to his ear"
2274,"“i've been informed not to use the dictionary for rhetorical arguments"
2275,"fair enough"
2276,"anyway, this is awful, so let's all enjoy ourselves"
2277,"cheers"
2278,"”
a roar failed to come up from the crowd"
2279,"“i paid for this microphone, the least you can do is laugh,” gavriel said"
2280,"a polite laugh came from some of the assembled"
2281,"“oh for fuck's sake—”
gavriel held his finger to his ear"
2282,"“i've been informed not to quote reagan or cuss,” gavriel said"
2283,"“with all that having been said, who wants some fish"
2284,"we've got one of the premier sushi chefs in the world by third base there,” he said, pointing, “and a series of bands that i'm sure everybody will enjoy starting any minute now"
2285,"”
gavriel held his finger to his ear"
2286,"“i've been informed that they will be starting in about twenty minutes, beginning with, ah, well,” he had a sip of scotch, pushed a few icons on his phone, and cleared his throat"
2287,"“painful paintbrush,” he said"
2288,"he put the microphone on its stand"
2289,"“what a great name for what i can only assume will be a great band"
2290,"painful paintbrush, everyone"
2291,"”
gavriel raised his glass and, for what we can only presume are many and varying reasons, clapped"
2292,"painful paintbrush made their way to the stage with stadium staff towing their equipment"
2293,"–--------------

“so there you are, in a bar, there's a band playing,” said the singer of painful paintbrush"
2294,"“it's not super important what their name is"
2295,"” she paused to quietly re-tune her guitar"
2296,"“well, ok, i guess the name of the band is the good-for-nothings"
2297,"so you're in a bar, and there's that band playing, they're playing a song called bottom of the well"
2298,"and you're drinking, and looking around"
2299,"but you're alone, you've got a glass of wine, and it's tuesday, so what the hell are you doing there"
2300,"that's the pervasive emotion at least"
2301,"anyway, this is a song about a song about myanmar"
2302,"”
and they started playing"
2303,"forty kinds of whiskey on the shelf
a portrait of babe ruth crossing himself
pinot noir
one guitar
rock star
and a song about myanmar
you know the song, you sing along
it's “bottom of the well”
your voice joins the throng, makes you feel strong
like an angel straight from hell

“so,”  konrad poissonshenski said, “painful paintbrush, eh"
2304,"good band"
2305,"”
gavriel arched his eyebrows"
2306,"“well, i did invite them to play,” he said"
2307,"“they're quite good,” said pearly"
2308,"“oh, of course,” said konrad"
2309,"“name's konrad, by the way"
2310,"you can call me kon, by the way"
2311,"nice to meet you all"
2312,"department of"
2313,"wildlife, i think"
2314,"we're working on the name still"
2315,"”
“ainsley harper,” said a man in a rumpled suit"
2316,"“is that 'konrad' with a k or a c"
2317,"”
“you can hear the difference"
2318,"” konrad said"
2319,"“of course,” said the man in the rumpled suit"
2320,"“i'm english"
2321,"”
“well it's with a k"
2322,"pleasure to meet you, mister harper"
2323,"”
“that's sir harper, actually,” said the man in the rumpled suit"
2324,"“sorry for the insult, i guess, but—” konrad said"
2325,"“prime minister sir harper, actually,” he said with a slight bow of the head"
2326,"“oh,” konrad said"
2327,"he took a sip of champagne"
2328,"“you"
2329,"at any rate,” he said"
2330,"konrad made a point of eating a piece of yellowtail nigiri before continuing"
2331,"“i recall when i was a young—” harper said"
2332,"“anyway,” konrad said, still chewing on the nigiri, “this song reminds me of something"
2333,"did you know that angels are actually supposed to be terrifying"
2334,"”
he swallowed"
2335,"“think about it"
2336,"uriel with his flaming sword"
2337,"” he sipped again"
2338,"“ezekiel's revelation"
2339,"the two angels who rained fire and brimstone on sodom and gomorrah"
2340,"even satan, in milton's version of things, he used to be an angel"
2341,"an angel straight from hell, to quote the song"
2342,"”
prime minister harper choked on his butterfish fillet"
2343,"“i am a proud anglican, sir"
2344,"if any of this is true, sir, i will have my government invest heavily in edible hats,” he said"
2345,"konrad rolled his eyes"
2346,"“read your holy book some time"
2347,"sir"
2348,"” he ate another piece of sushi"
2349,"“you might learn something"
2350,"”
he swallowed"
2351,"looking prime minister harper in the eyes, konrad said, “it does get a little silly in the end, you have to admit"
2352,"”

–----------

“well, i never,” said prime minister harper"
2353,"nuts had been eavesdropping from the next table over"
2354,"“oh, go back to oxbridge, you pompous ass"
2355,"” he said"
2356,"harper cleared his throat and straightened his tie"
2357,"“i've endured question time, lads,” he said, “don't you think you can rattle me, either of you"
2358,"james f"
2359,"x"
2360,"adams,” harper said, “your parents must be—i'm sorry,” he chuckled, “your late parents must be so pleased that you took the nickname nuts while continuing on the family business of"
2361,"eel fishery"
2362,"and as for you, mr"
2363,"finch,” he said to cornelius, “cornelius finch, of the liverpool finches"
2364,"ah, the philandering son who thinks he's a musician,” he said, raising a glass"
2365,"“cheers"
2366,"to excellent citizens of the united kingdom"
2367,"”
“fuck off, tory scum,” cornelius growled"
2368,"“what are you going to do to me, sing a song at—”
there was a general quieting as gavriel vartanian tinked his fork against his glass"
2369,"“my apologies, everybody,” gavriel said while standing up, swaying just a little, his voice broadcasting over the pa, “it's just that i'd been informed hours ago that mr"
2370,"finch here would be performing a set under the name of, er,” and he pressed his finger to his ear, “'when sheep were nervous'"
2371,""
2372,"he's scottish, or something, i guess"
2373,"but i just remembered"
2374,"cheryl, can we move back, uh"
2375,"” gavriel said, finger to his ear again, “what the hell is an arcade fire"
2376,"push them back a set, make room for finch here"
2377,""
2378,"no, i don't know how long he'll be—cheryl, i barely even know what a grammy is, and we need room"
2379,"”
gavriel stopped"
2380,"“this thing's still on, isn't it,” he said"
2381,"the folks around the table nodded"
2382,"“well, shit,” gavriel said, trying out buttons on his headset as his voice ricocheted throughout the stadium"
2383,"“nod when you can't hear me"
2384,"”

–----------------

it is a little known fact that there is, in fact, a correct way to hang toilet paper"
2385,"the debate has raged for decades, if not centuries, about whether the paper should be over the roll in a clockwise manner or under the roll in a counterclockwise manner, with arguments on both sides"
2386,"but the simple fact is that it should go over the roll in a clockwise manner, unless you both have a pet and lack a bathroom door"
2387,"the reasoning is quite simple"
2388,"the original patent application clearly shows this to be the correct way to hang toilet paper"
2389,"also, another little known fact—toilet paper was at one point patented"
2390,"it is said that you can patent just about anything these days, and that's true, although this one was awarded in 1891, so it's been true for a while"
2391,"the question gets slightly more complicated when the roll is hung with the tube facing perpendicular from the wall, often in your more industrial or institutional situations, such as a school or prison or library, or, to wit, a baseball stadium"
2392,"–---------------

konrad poissonshenski went to take, for lack of a better term, a shit"
2393,"he noticed that the toilet paper was one of those big single-ply rolls inside of a black plastic torus"
2394,"he pondered this for a moment"
2395,"there was no over or under, per se, just clockwise and counterclockwise"
2396,"so which would be correct"
2397,"he idly supposed that clockwise was the right way to do it"
2398,"it's amazing what a man gets up to thinking about when trying to save battery power on his smartphone"
2399,"it is interesting to note that this was one of the rare situations where konrad preferred to use precedent and empiricism, while clandestine preferred to use her gut"
2400,"she was an under person, you see"
2401,"they both suspected that gender might have been involved, though neither had thus far had the courage to really broach the topic"
2402,"fortunately, they had separate toilets at the office, so it only really came up during long car rides to obscure rural locations, as they traveled the country investigating strange, one might even say paranormal, incidents involving wildlife and, up until quite recently, fish"
2403,"this was probably their last assignment involving fish"
2404,"a shame, really"
2405,"always more enigmatic creatures than your average invisible moose or time-traveling pheasant, which came up more often than you might think"
2406,"ah, well"
2407,"konrad was done now and it was time to get back to the recruiting"
2408,"–------------

“a word, please, clancy"
2409,"” konrad said, leaning over and speaking just a touch too forcefully near her ear"
2410,"clandestine hildebrand blinked slowly and put down her chopsticks"
2411,"“of course, kon,” she said"
2412,"they walked slightly into the sodden right field"
2413,"“yes, kon"
2414,"” she said"
2415,"“how many are we provisioned for"
2416,"” kon said"
2417,"clancy pulled out a smartphone for a moment"
2418,"“four, plus the skeleton crew,” she said"
2419,"“i like that sassy little brit you found,” he said"
2420,"“the fisherman"
2421,"”
“fond of the biologist myself,” she said"
2422,"“might be a harder sell, seeing as she still has a job"
2423,"” he said"
2424,"“couldn't hurt to ask"
2425,"” she put her smartphone away"
2426,"“anybody with martial experience"
2427,"”

–-----------

the table had taken to standing and mingling"
2428,"“really,” said a man in an ill-fitting suit that just screamed 'scientist', “rays are fish"
2429,"i had no idea"
2430,"”
pearly shook her head sadly"
2431,"“i suppose it doesn't matter anymore, no more than if brontosauruses are real or pluto is a planet,” she said"
2432,"the man got red in the face"
2433,"“some of us care very much about that last one,” he said, throwing a drink at her and reaching out drunkenly"
2434,"pearly grabbed his wrist, swept his knees, and effortlessly threw him to the ground"
2435,"he rolled away and groaned"
2436,"“as i was saying,” pearly said, straightening her dress, “not a lot of people know the extent of the craniata clade"
2437,"”

–---------

“ok, i'm sold on the biologist,” kon said"
2438,"–-----------

cornelius finch had taken the stage in front of the largest audience he'd ever stood before, surely the most important audience he'd ever stood before"
2439,"somebody had equipped him with a fairly nice chrome-front johnson resonator, and he'd acquired a pair of sweat bands from the locker room"
2440,"the latter was of course relevant due to the stage lights and sheer nerves"
2441,"cornelius wiped his forehead as he gazed at the crowd assembled on the three-quarters of the field that was still dry"
2442,"he could see nuts and pearly if he sort of squinted"
2443,"harper must have moved"
2444,"there were men in whatever it was the sheikhs wore, men in whatever it was the sikhs wore"
2445,"of course he saw the stern-looking women and men in plain black suits, who seemed to be the only strangers paying him even a modicum of attention"
2446,"they alone would have been the biggest audience he ever had"
2447,"he wiped his forehead again as he gave the guitar a quick last-second tune-up and approached the mic"
2448,"he cleared his throat"
2449,"“hi there,” he said"
2450,"“my name is cornelius finch, and we"
2451,"” he gestured around the empty stage—“are when sheep were nervous"
2452,"pleasure to be here in lovely, uh,” he said, and plugged in the guitar to test out the volume and wah-wah pedal, “san francisco, shame the circumstances couldn't have been better"
2453,"” he trailed off"
2454,"“but i trust we're all enjoying the fish"
2455,"” he said, his voice cracking at the end as the overearnest grimace cracked with it"
2456,"he took a sip from a nearby bottle of water"
2457,"he played a few chords and fiddled with some knobs"
2458,"“without further ado, i suppose,” he said, and with a deep breath, began"
2459,"“so, we've all seen a professional brain-care specialist at one point or another, yes"
2460,"i see you watching, secret service,” he said, suddenly standing more confidently with a loose grip on the mic"
2461,"“i'll not make you move your hands unless you have to, so just go ahead and only raise your hand if you've not had a psychiatric evaluation"
2462,"” 
some of the crowd began to pay attention as the folks in plain black suits began to shoot each other meaningful looks"
2463,"“i mean,” cornelius said, “recurring, right"
2464,"probably especially after—ok, well, let's try another one"
2465,"i see i have more of you with me now"
2466,"let's not move on just yet actually,” he said, leaning into the mic, “who among the people newly listening have never had a psychiatric evaluation"
2467,"remember, only raise your hand if you've not"
2468,"”
the more expensive the suit, the more likely the person inside of it was to hesitate nervously before raising their hand"
2469,"–-----------

up in a luxury booth, prime minister harper and gavriel vartanian watched through binoculars"
2470,"“what,” harper said, putting down the binoculars and finishing a slug of scotch, “in heaven's name,” he said, chasing with soda water, “is he doing"
2471,"”
gavriel continued grinning and glanced over for a moment, both hands on the binoculars"
2472,"“both hands down for you, eh"
2473,"” he said, raising his eyebrows"
2474,"harper's eyes widened for a moment"
2475,"“erm, ahem,” he said, raising his hand"
2476,"“well,” gavriel said, turning back to watch the stage"
2477,"“that'd explain a thing or two, now wouldn't it"
2478,"” he chuckled"
2479,"“perhaps you should look into getting one"
2480,"”
had he been drinking something, harper would have gagged on it"
2481,"“excuse me"
2482,"” he said"
2483,"“oh, nothing,” gavriel said"
2484,"“i don't suppose this is being recorded,” harper said, returning to his binoculars"
2485,"gavriel surveyed the room full of various shades of national and international security"
2486,"“oh, surely not, sir,” he said"
2487,"“i don't suppose this has anything to do with that bill, the—what did you call it"
2488,"—'galaxy-eating monstrosity of a surveillance bill' that i signed last year,” harper said"
2489,"“surely not, sir"
2490,"”
“if you're trying to blackmail me, i assure you—”
gavriel took a hand off his binoculars and shooshed the prime minister"
2491,"“don't talk during the show"
2492,""
2493,"sir"
2494,"” 

–--------------

“now,” cornelius continued, carrying the microphone around the stage now, cables trailing behind him, “i'm not going to ask who here has killed anybody, but just so nobody gets nervous let me raise my hand right here and say that i haven't"
2495,"” he raised the microphone to a smattering of applause and some whoops"
2496,"also, according to the feeling in his pocket and the sounds from his stage monitor, he'd gotten at least six grindr messages in the last thirty seconds"
2497,"that would make a good segue"
2498,"he chuckled"
2499,"“i can't help but notice that a few people listening are gay,” he said"
2500,"“well, good news"
2501,"this one's about psychotherapy and norman bates"
2502,"it's called attorney-client privilege"
2503,"” he strode over to reattach the microphone to the stand and began"
2504,"i will run out of petrol
i will call triple-a
i'll be towed past the meadow
it's whitsunday

many miles from the ghetto
a bed to keep anxiety at bay
i'll see a high-flying kestrel
the bates motel, i guess it sounds ok

“so what did you say"
2505,"” she'll ask
“room two sounds fine,” i'll say i said
wearing a blank-faced mask
like a mask of the dead

“would you like some dinner"
2506,"i have some leftover sandwiches"
2507,"”
feeling like a loser not a winner
i'll take him up on his

the bell will ring, and bates will leave
i'll never sing, i'll never grieve
take one look through the door
see what's lifted from the cot
see just what i have paid for
find out who i'm not

“so what did you say"
2508,"” she'll ask
“room two sounds fine,” i'll say i said
wearing a blank-faced mask
like a mask of the dead

“so what did you say"
2509,"” she'll ask

“i've seen the way you clean the grout,
this bathroom must be filthy"
2510,"”

“that would explain the acting-out,
for now i say, not guilty"
2511,"”

–------------

shad hutson sat at a small desk in one of the media booths, a small plate of uneaten fish tucked off into a far corner"
2512,"a laptop sat in front of him, with a pair of headphones snaking their way into his head"
2513,"he had, so far, written:

san francisco, california, united states — following the events of yesterday morning, the world's elite have gathered at the recently-renamed bankbuddy park in san francisco for what the organizer, eccentric american businessman gavriel vartanian, describes as “the planet's last fish dinner"
2514,"”
“it's going to be freaking awesome,” vartanian added in a subsequent interview, although he didn't say 'freaking'"
2515,"the field is arranged as resembling a wedding reception, with guests sorted according to which strangers would have interesting and/or important conversations"
2516,"it has been described by an anonymous but highly-placed source in the ad-hoc planning committee as 'vartanian's first foray into international politics"
2517,"'
the spontaneous flooding of right field has resulted in unplanned situations such as prime minister harper being seated within shouting distance of two apparently staunch labour supporters with apparently little to lose; this reporter can confirm that shouts could easily carry back and forth between the two tables"
2518,"shad frowned"
2519,"he'd barely had a thing to eat since the flight, but he wasn't exactly hungry either"
2520,"intellectually, he knew he needed to eat, and he also recognized that this was his last chance to feasibly eat anything fish-like other than salmon jerky, but"
2521,"well, these things happened"
2522,"he choked down a piece of sushi"
2523,"yellowtail, it seemed"
2524,"very, very good"
2525,"probably would have been even better if he'd eaten it right when it was made"
2526,"perhaps he could get more after his deadline passed"
2527,"he'd not bothered to pick up any smoked salmon, even though growing up in belfast he had a weakness for it; too easy to get in the coming days compared to all the fresh dishes tonight"
2528,"being as hungry as he was, though, he now regretted this decision, especially since the bbc was not exactly known for lavish salaries, and there was no doubt the price would skyrocket"
2529,"oh, well"
2530,"shad poked at some sort of catfish, lightly blackened, and tried some"
2531,"other than the bone he ended up gagging on, it too was very good"
2532,"he briefly wondered what they were serving all the vegetarians who must be in attendance"
2533,"presumably somebodywould have thought of something"
2534,"he added a piece to the story:

[insert filler/interest piece about kinds of food, various origins]
over these foods, and a rather plentiful supply of alcohol, we find: world leaders of all stripes, as well as fishermen and quay-workers, boaters, high-profile victims, people who just caught vartanian's fancy (yr hmbl crrspndnt), and who knows whom else, setting the stage for what will surely be strangest and perhaps most important international negotiations since the potsdam conference"
2535,"as of press time, the host had not returned calls about what vegetarian dishes were available for those so inclined, nor what sort of agreements were being hashed out"
2536,"(a funny bunch, print journalists"
2537,"they write something like that and you always assume they've asked to begin with"
2538,"it's a good trick"
2539,")

fifteen minutes until he had to hit send"
2540,"using another journalists' trick, he picked a few agencies at random and pulled up their web sites"
2541,"nhk, ah"
2542,"der spiegel"
2543,"and the norwegian local, why not"
2544,"to summarize the most recent breaking news:
as reported by nhk: chefs around japan are scrambling to collect the remaining fresh fish"
2545,"meanwhile, superstar jiro watanabe has been summoned to san francisco by none other than the american president"
2546,"the water disturbances have been especially damaging on the east coast, leading to a re-ignition of the disaster area in fukushima, causing the emergency evacuation of the entire prefecture"
2547,"kyoto, already filled with coastal refugees, is having severe difficulties accommodating the entire two million residents"
2548,"many agricultural regions have been inundated with sea water, and while the stored grain supply is not in immediate danger, the loss of our country's primary protein source as well as so much farmland is cause for immediate concern"
2549,"the leaders of the agriculture ministry are currently at the event in san francisco"
2550,"according to der spiegel, the coastal regions of germany—the european union's economic engine—are generally safe, and the country is not in a state of panic due to the general geographic layout"
2551,"however, with refugees from holland flooding into düsseldorf and, to a lesser extent, places like brussels, the larger region is experiencing stresses it has not experienced in decades, and the major rail lines have all but ceased service"
2552,"the already-restless turkish minority is anxious to contact and, if possible, bring in their relatives from their severely storm-wracked homeland, inflaming ethnic tensions in the border city of passau and many small towns spanning the country's center, from munich to berlin"
2553,"in lighter news, the norwegian local is reporting that many residents are concerned that their supply of lutefisk could run out in sixteen to twenty-four months if they do not begin drying more cod immediately"
2554,"this threatens to reignite the infamous cod wars with iceland"
2555,"iceland could not be reached for comment"
2556,"he filled in the stand-in comment about what fish they were serving by picking fish at random, assuming they would all be present, but made sure the majority of them were preparations he had actually seen and making sure to use “sources report” and other wonderful reporting language for the rest, and"
2557,"send"
2558,"two minutes to spare"
2559,"shad sat back and sighed, then started his timer for his next update in 90 minutes"
2560,"he finished his yellowtail, packed up his laptop, and headed downstairs for some real food for once, and of course a pimm's cup or some such, because fish"
2561,"he was sure he could find one somewhere, maybe overhear some gossip while he was at it"
2562,"shad set his rather well hidden multidirectional lapel mic's to record"
2563,"this is why you shouldn't trust breaking news, by the way"
2564,"–---------------

“so,” cornelius said, “i've got a special song, i guess, that i'd like to play"
2565,"” he tromped his way around the stage, looking at the crowd from every angle"
2566,"“we all know the reason for the season"
2567,"well, not because all the fish vanished, which is why we're here, wor, but because it's so close to the solstice, aye"
2568,"apologies in advance to those offended, but to be completely frank i don't right give a fuck"
2569,"so without further ado"
2570,"”
and he began"
2571,"i'm a doctor don't you know
because lord jesus told me so
he showed me how to heal the sick
and showed me that bankers are dicks
he was flipping tables before it was cool
because folks wouldn't follow god's rule
hanging with whores, washing feet nude and bare
historians aren't even sure he was there
at supper he said one of you will betray me
and everyone thought well, that judas, maybe"
2572,"thirty pieces of silver was all it took
to capture that god like a queen to a rook
somebody tried to defend with a sword,
“no, put it away,” no's an interesting word
at the end of the ordeal he had a cross to bear
they anointed him with oil in his hair
a crown of thorns they put on his head
and nailed him to a tree, and left him for dead
“my lord, forgive them, they know not what they do,”
and then when it was over, the cleverest few
locked him in a tomb and slid on the boulder
probably cried on each other's shoulder
and then three days later, a marvelous thing,
the goddamned phone began to ring
and he said “dude"
2573,"can you let me out"
2574,"”
all of the people began to scream and shout
they removed the boulder and stood in amazement
(because jews were lacking in good entertainment)
and as he emerged, ascended to the skies,
he said “see ya later"
2575,"” to the 11 other guys
“i'll be back when i can, got some errands to run,”
and he flew straight up to the moon and the sun
but right before leaving, though you may not believe it
he said “salvation is possible, you don't even have to achieve it
just swear on your life that i'm the son of god
and you'll be like a child that is spared from the rod"
2576,"”
so upon this solstice, may peace be upon you
and ideally a boy, dog, or cat laying on you"
2577,"there was little applause, as everybody looked at the pope, who shrugged"
2578,"“thank you"
2579,"i've been cornelius finch, and i can imagine that i'll continue to be cornelius finch by all rights"
2580,"peace be upon you, may the force be with you, happy hannukah, merry mithras, something about christmas i suppose but by rights i'll never understand why easter isn't the real high holiday, and a festivus for the rest of us"
2581,"”
and with that cornelius walked off stage, unslung his guitar, and walked back to his seat"
2582,"–-------------

they were still in the observation booth, and standing on a nice throw rug"
2583,"gavriel was still looking through the binoculars, and sir harper was looking at the floor"
2584,"“what on earth are you wearing, if i may"
2585,"” (sir) prime minister harper said"
2586,"“well where i came from,” gavriel said, “it was a measure of disrespect to keep wearing your boots inside, owing to that your boots were completely covered in cow shit"
2587,"”
he let the binoculars hang from his neck"
2588,"“but once we moved beyond the cow shit,” he continued, “it became a measure of social and financial showmanship"
2589,"you could afford shitless boots, the kind that won't fuck up a rug, well that meant you could afford my family's services"
2590,"this was all before credit checks, of course"
2591,"”
he looked down"
2592,"“so yeah, these are dress boots, and the rug you're standing on is mine, by the way, in case you were worried about my boots fucking it up,” gavriel finished"
2593,"“just to be crystal clear"
2594,"”
harper stepped off the rug"
2595,"“now tell me,” he said with a sip of scotch, “who's crystal, and does she have a sister"
2596,"” he chuckled"
2597,"“just the sort of humor i was hoping for from an eton man, prime minister,” gavriel said, pulling the binoculars back up to examine the festivities"
2598,"“or is it humo-u-r"
2599,"” he said, glancing at the stage and stressing the 'u'"
2600,"–--------

the arcade fire was on stage"
2601,"they were playing pieces from their new album, yet to be released"
2602,"why'd you have to call the police
why'd they use the luminol"
2603,"it was an album that came from a dark place"
2604,"they were still working out the lyrics"
2605,"–--------

catherine peoples, katie for short but her friends call her kat, was on a boat moored somewhere in the sacramento river delta"
2606,"now that the delta smelt was gone, you were allowed to do that"
2607,"she'd always wanted to do it, so she did do it"
2608,"besides, she had a delivery to make"
2609,"some folks with beards were unloading some crates of, let's call it oregano, that's what it said on the crates at any rate"
2610,"she was supervising the unloading, and tending to the boat, and, as one of the few californians with a concealed carry license, she had her trusty pistol tucked in her underarm holster"
2611,"for kat peoples, all was right in the world"
2612,"for kat peoples, fish were always just a protein source anyway"
2613,"there was other meat anyway, or, in a pinch, there was always hummus"
2614,"it's amazing what you can do with cans, especially on a long voyage"
2615,"you know, like make hummus, or keep dogs from smelling certain things that may or may not be in a crate"
2616,"“hey"
2617,"careful with that"
2618,"” she called out to one of the, ah, let's go with 'hippies' who was struggling with a crate while on the pier"
2619,"“oh, never mind, you've already paid"
2620,"you do you"
2621,"” she patted her right breast pocket to make sure the cash was still there, and then she got a phone call"
2622,"she answered it with a withering glare"
2623,"“i'm a little busy right now, konrad,” she said"
2624,"“uh huh"
2625,"uh huh"
2626,"really"
2627,"that's what you're giving me to—don't interrupt me"
2628,""
2629,"well i was going to say 'work with'"
2630,"and i'm still going to say it"
2631,"'work with'"
2632,"you got the per diem's and the boat, right"
2633,"toss in a little extra, with that kind of crew"
2634,"…"
2635,"you haven't even confirmed"
2636,"call me back when i'm not supervising a delivery and you have actual news"
2637,"”
she hung up"
2638,"“hey"
2639,"” she said to a hippie with a crate of garbanzo beans"
2640,"“that's not yours"
2641,"put it back now"
2642,"”
he shrugged and whipped his dreadlocks around a little"
2643,"“do it now,” she said, pulling out her gun"
2644,"“you wouldn't like me when i'm angry"
2645,"”
the hippie scurried back to the boat possibly faster than any hippie had ever scurried before, which while not exactly setting a land-speed record for scurrying was still fairly fast"
2646,"“thanks"
2647,"” she yelled, putting the weapon back"
2648,"–-----------

konrad put his phone back in his pocket and walked to the table"
2649,"“may i speak to you for a moment, mr"
2650,"adams, er, nuts"
2651,"” he said"
2652,"“over here, ideally"
2653,"” konrad gestured to the area where he'd been talking to clandestine"
2654,"nuts, poised to place most of a trout fillet in his mouth, opted for a small bite, nodded, and stood up while he chewed"
2655,"“i don't see why not, mr"
2656,", uh,” he said, picking up his whiskey"
2657,"“poissonshenski,” konrad said"
2658,"“you must admit,” nuts said as he followed konrad to said area, “that's a bit of an odd name"
2659,"”
“it used to be hyphenated, many generations ago"
2660,"french-polish"
2661,"i, personally, think clandestine hildebrand is way weirder, but that's probably just me,” konrad said"
2662,"they arrived"
2663,"“so how can i help you"
2664,"” nuts said"
2665,"konrad cleared his throat and shuffled his feet a bit"
2666,"“well,” he said, “as you know, me and clandestine work for"
2667,"still working on the name, but fish and wildlife"
2668,"the department, not the magazine"
2669,"”
“mm-hmm"
2670,"”
“now, what i'm about to tell you is highly classified"
2671,"you wouldn't be here if you hadn't passed a background check—don't ask me how they did those so quickly for some of you guys—but, well, as you know there are cameras everywhere in london"
2672,"and all you seem to do is fish for eels and drink jameson"
2673,"”
“to be fair, there is some cooking involved"
2674,"”
“yes yes"
2675,"anyway, how'd you like to go on a little adventure"
2676,"”
*	*	*
“do all of you people have weird names"
2677,"” nuts said upon learning who would be captaining the ship"
2678,"“says the guy who goes by 'nuts',” konrad said"
2679,"“my name is james"
2680,"my nickname is nuts"
2681,"she's just named kat—”
“catherine,” konrad cut in"
2682,"“peoples"
2683,"”
“yeah, we think it's an alias,” konrad said"
2684,"“so let me get this straight"
2685,"you're a man and a woman with strange names who investigate"
2686,"” nuts said, sipping his whiskey"
2687,"“weird, possibly scientific or paranormal incidents involving—” konrad said"
2688,"“fish,” nuts finished"
2689,"“a bit on the nose, don't you think"
2690,"”
“the secretary has a sense of humor"
2691,"”
“ever find anything"
2692,"” nuts said"
2693,"konrad chuckled"
2694,"“of course not"
2695,"so are you in or are you out"
2696,"”
nuts finished his drink"
2697,"“fuck it, i've got nothing better to do any more"
2698,"what's the pay"
